file_name,text
data_urti/novels/novel001-72.png,"ہوءے سنا : ""اگر تم لوگوں کے عیوب تلاش کرو گے تو"
data_urti/novels/novel001-73.png,"ان کو بگاڑ دو گے۔"" (ابو داءود)۔"
data_urti/novels/novel001-74.png,ف: مطلب یہ ہے کہ لوگوں میں عیوب کو تلاش
data_urti/novels/novel001-75.png,کرنے سے  ان میں نفرت،بغض اور بہت سی برائیاں
data_urti/novels/novel001-76.png,پیدا ہوں گیں اور ممکن ہے کہ لوگوں کے عیوب تلاش
data_urti/novels/novel001-77.png,کرنے اور انہیں پھیلانے سے وہ لوگ ضد میں
data_urti/novels/novel001-78.png,گناہوں پر جرات کرنے لگیں۔ یہ ساری باتیں ان
data_urti/novels/novel001-79.png,صلی اللہ علیہ وسلم کے پاس جب کوئی شخص ضرورت
data_urti/novels/novel001-8.png,"میں مزید بگاڑ کا سبب ہوں گی۔"" (بذل المجہود)۔"
data_urti/novels/novel001-80.png,مسلمانوں کو ستانا
data_urti/novels/novel001-81.png,حضرت عبداللہ بن عمر رضی اللہ عنہ روایت کرتے
data_urti/novels/novel001-82.png,ہیں کہ رسول اللہ صلی اللہ علیہ وسلم نے ارشاد فرمایا۔
data_urti/novels/novel001-83.png,مسلمانوں کو ستایا نہ کرو، ان کو عار نہ دلایا کرو اور ان
data_urti/novels/novel001-84.png,کی لغزشوں کو نہ تلاش کیا کرو۔
data_urti/novels/novel001-85.png,(ابن حبان)
data_urti/novels/novel001-86.png,راستہ بند کرنا
data_urti/novels/novel001-87.png,حضرت انس جہنی رضی اللہ تعالی عنہ کے والد
data_urti/novels/novel001-88.png,فرماتے ہیں کہ میں نبی کریم صلی اللہ علیہ و آلہ وسلم
data_urti/novels/novel001-89.png,لے کر آتا تو آپ صلی اللہ علیہ وسلم اپنے ساتھیوں
data_urti/novels/novel001-9.png,کے ساتھ ایک غزوہ میں گیا۔ وہاں لوگ اس طرح
data_urti/novels/novel001-90.png,ٹھرے کہ آنے جانے کے لیے راستے بند ہو گئے۔
data_urti/novels/novel001-91.png,آپ صلی اللہ علیہ و آلہ وسلم نے لوگوں میں اعلان
data_urti/novels/novel001-92.png,کرنے کے لیے ایک آدمی بھیجا کہ جو اس طرح ٹہرا
data_urti/novels/novel001-93.png,نہیں ملے گا۔ (ابو داءود)۔
data_urti/novels/novel001-94.png,مسلمان کو تکللیف دینا
data_urti/novels/novel001-95.png,حضرت ابو امامہ رضی اللہ تعالی عنہ روایت کرتے
data_urti/novels/novel001-96.png,ہیں کہ نبی کریم صلی اللہ علیہ وآلہ وسلم نے ارشاد فرمایا
data_urti/novels/novel001-97.png,۳۹۔ کوئی فلم جو بار بار دیکھی ہو؟
data_urti/novels/novel001-98.png,جی ہاں۔ میں پلاننگ کرتا ہوں اور پلاننگ کا
data_urti/novels/novel001-99.png,شکر الحمداللہ غصہ نہیں آتا۔
data_urti/novels/novel005-1.png,۷۵۔ ویران جگہ جانا پڑ جائے تو کس کو ساتھ لے جانا پسند
data_urti/novels/novel005-10.png,کریں گے؟
data_urti/novels/novel005-100.png,بڑا مشکوک سوال ہے۔ اگر لڑکی کو لے جانے کی جگہ ہو گی
data_urti/novels/novel005-101.png,تو لڑکے کو اور لڑکے کو لے جانے کی جگہ ہو گی تو لڑکی کو
data_urti/novels/novel005-102.png,لے جاءوں گا۔
data_urti/novels/novel005-103.png,۷۶۔ آئینہ دیکھ کر کیا خیال آتا ہے؟
data_urti/novels/novel005-104.png,کہ میں بہت زیادہ حسین ہوتا۔
data_urti/novels/novel005-105.png,۷۷۔ آدھی رات کو آنکھ کھل جائے تو کیا کرتے ہیں؟
data_urti/novels/novel005-106.png,قائل ہوں۔
data_urti/novels/novel005-107.png,۷۸۔ پسندیدہ ذائقے؟
data_urti/novels/novel005-108.png,میٹھے۔ میٹی چیزیں پسند ہیں مگر ڈائٹنگ کی وجہ
data_urti/novels/novel005-109.png,سے آج کل میٹھا نہیں کھا رہا۔ اور چکن کا ذائقہ اچھا
data_urti/novels/novel005-11.png,لگتا ہے۔
data_urti/novels/novel005-110.png,۷۹۔ جھوٹ کب بولتے ہیں؟
data_urti/novels/novel005-111.png,جب کہیں پھنس جاتا ہوں۔
data_urti/novels/novel005-112.png,۸۰۔ اگر چور ہوتے تو کیا چراتے؟
data_urti/novels/novel005-113.png,دل چراتا۔ اور فلموں والا چور، ہوتا تو نوادرات چراتا۔
data_urti/novels/novel005-114.png,۸۱۔ آپ گہری نیند سو رہے ہیں اور کوئی آپ کو جھنجوڑ کر کہے
data_urti/novels/novel005-115.png,کہ بازار سے فلاں چیز لا دو تو آپ کا کیا رد عمل
data_urti/novels/novel005-116.png,۴۳۔ زندگی کب بری لگتی ہے؟
data_urti/novels/novel005-117.png,تو کہوں گا کہ دفع ہو جاءو یہاں سے اور مجھے سونے دو۔
data_urti/novels/novel005-118.png,۸۲۔ آپ کی زندگی کا خوبصورت  ترین دن؟
data_urti/novels/novel005-119.png,میرے آئس کریم پارلر کی اوپننگ۔
data_urti/novels/novel005-12.png,۸۳۔ آپ کی کس عادت سے گھر والے بیزار رہتے ہیں؟
data_urti/novels/novel005-120.png,کہ میں بہت کام کرتا ہوں۔
data_urti/novels/novel005-121.png,۸۴۔ زندگی کی ایک خواہش جس کے پورے ہونے تک
data_urti/novels/novel005-122.png,آپ زندہ رہنا چاہتے ہیں؟
data_urti/novels/novel005-124.png,کہ میں امیتابھ بچن سے زیادہ شہرت حاصل کر لوں۔
data_urti/novels/novel005-125.png,
data_urti/novels/novel005-126.png,جب نیت میری سچی ہوتی ہے لیکن کام ٹھیک
data_urti/novels/novel005-127.png,ہیں تو میں فورا وہاں چلی جاءوں گا۔
data_urti/novels/novel005-128.png,۸۶۔ صبح اٹھتے ہی کس چیز کی طلب ہوتی ہے؟
data_urti/novels/novel005-129.png,دو کیلوں کی۔
data_urti/novels/novel005-13.png,۸۷۔ ایک نیکی جو گلے پڑ گئی؟
data_urti/novels/novel005-130.png,تھی ایک نیکی جو بتانے والی نہیں ہے۔
data_urti/novels/novel005-131.png,۸۸۔ سفر انجوائے کرتے ہیں یا بور ہوتے ہیں؟
data_urti/novels/novel005-132.png,سفر کیا انجوائے کرنا۔ میں تو سوتا رہتا ہوں۔
data_urti/novels/novel005-133.png,۔ اگرآّپ کی شہرت کو زوال آجائے تو؟
data_urti/novels/novel005-134.png,ابھی تو زیادہ شہرت ملی نہیں۔ جب ملے گی تو بتاءوں
data_urti/novels/novel005-135.png,نہیں ہو رہا ہوتا تو زندگی بری لگتی ہے۔
data_urti/novels/novel005-136.png,گا کہ اگر یہ چلی گئی تو کیا ہو گا۔
data_urti/novels/novel005-137.png,۲۵
data_urti/novels/novel005-138.png,۴۴۔ کیا آپ ایک اچھے رازدار ہیں؟
data_urti/novels/novel005-139.png,نہیں۔ادھر کی ادھر،ادھر کی ادھر۔ بڑا مزا آتا ہے۔
data_urti/novels/novel005-14.png,۴۵۔ اچانک چوٹ لگنے پر بے ساختہ کیا کہتے ہیں؟
data_urti/novels/novel005-140.png,او تیرے کی۔
data_urti/novels/novel005-141.png,۴۶۔ کبھی اپنے فیصلے پر پچھتاوا ہوا؟
data_urti/novels/novel005-15.png,ہاں جی کئی بار۔
data_urti/novels/novel005-16.png,۴۷۔ کبھی رشوت دے کر کام کروایا؟
data_urti/novels/novel005-18.png,جی ہاں۔کئی بار۔
data_urti/novels/novel005-19.png,۴۸۔ آپ کے نزدیک ۔ برا ترین فیشن؟
data_urti/novels/novel005-2.png,برقعہ اٹھاءو تو اندر سے جینز نکلتی ہے۔
data_urti/novels/novel005-20.png,راستے میں کار خراب ہو جائے تو؟
data_urti/novels/novel005-21.png,مکینک کو ڈھونڈونگا۔ نہیں تو موبائل سے فون کر
data_urti/novels/novel005-22.png,کے کسی کو مکینک لانے کو کہوں گا۔
data_urti/novels/novel005-23.png,۵۰۔ اسمارٹ رہنے کے لیے کیا ضروری ہے؟ جم یا
data_urti/novels/novel005-24.png,۴۰۔ زندگی کے وہ دن جو آپ چاہتے ہیں کہ لوٹ آئیں؟
data_urti/novels/novel005-25.png,دونوں۔
data_urti/novels/novel005-26.png,۵۱۔ اعلیٰ مقام حاصل کرنے کے لیے کیا ضروری ہے؟
data_urti/novels/novel005-27.png,انگریزی زبان، اعلیٰ تعلیم یا دولت؟
data_urti/novels/novel005-28.png,تینوں ضروری ہیں۔
data_urti/novels/novel005-29.png,۵۲۔ اگر کوئی آپ سے کہے کہ فلاں آپ کی برائیاں کر رہا
data_urti/novels/novel005-3.png,تھا تو؟
data_urti/novels/novel005-30.png,تو کہوں گا کہ کرنے دو۔ اگر تم اس کی بات کا یقین کرتے
data_urti/novels/novel005-31.png,۵۳۔ اپنی کوئی چیز جو آپ بدلنا چاہتے ہیں؟
data_urti/novels/novel005-32.png,پیچھے تو نہیں جانا چاہتا۔ بس یہ چاہتا ہوں کہ جیسے
data_urti/novels/novel005-33.png,اپنے جسم کو بدلنا چاہ رہا ہوں۔ پیٹ بڑھ گیا ہے کم
data_urti/novels/novel005-34.png,کر رہا ہوں۔
data_urti/novels/novel005-35.png,۵۴۔ تہوار اہتمام سے مناتے ہیں یا کہتے ہیں کہ تہوار ہے تو
data_urti/novels/novel005-36.png,کیا کریں؟
data_urti/novels/novel005-37.png,میں تو تہوار اہتمام سے نہیں مناتا۔ گھر والے مناتے ہیں
data_urti/novels/novel005-38.png,تو منالیتے ہیں۔ مجھے کوئی خاص شوق نہیں۔
data_urti/novels/novel005-39.png,۵۵۔ آپ کی ذاتی زندگی کے مشاغل؟
data_urti/novels/novel005-4.png,مطالعہ کرنا۔ اسپورٹس سے دلچسپی ہے اور گھر سے باہر
data_urti/novels/novel005-40.png,کھانا پینا۔
data_urti/novels/novel005-41.png,۵۶۔ ڈرائیونگ کے وقت کیسا میوزک سننا پسند کرتے
data_urti/novels/novel005-42.png,اب تک کا وقت گزرا ہے آگے بھی ایسے ہی گزرے۔
data_urti/novels/novel005-43.png,ہیں؟
data_urti/novels/novel005-44.png,تیز میوزک۔
data_urti/novels/novel005-45.png,۵۷۔ کون سا بینڈ پسند ہے؟
data_urti/novels/novel005-46.png,کوئی نہیں۔ میں سلو گانے پسند کرتا ہوں۔
data_urti/novels/novel005-47.png,۵۸۔ اپنے فیصلے خود کرتے ہیں یا دوسروں سے مشورہ لیتے
data_urti/novels/novel005-48.png,زیادہ تر خود کرتا ہوں۔
data_urti/novels/novel005-49.png,۵۹۔ کوئی تحفے میں آپ کو معمولی سا تحفہ دے تو آپ
data_urti/novels/novel005-5.png,قبول کر لیں گے؟
data_urti/novels/novel005-50.png,قبول تو کر لوں گا لیکن اسے چار باتیں بھی سناءوں
data_urti/novels/novel005-51.png,۴۱۔ صبح کا آغاز کس طرح کرتے ہیں؟
data_urti/novels/novel005-52.png,گا کہ یہ کیا دیا ہے۔
data_urti/novels/novel005-53.png,بھاگا؟
data_urti/novels/novel005-54.png,قرض دیتا ہوں مگر آج تک کسی کو بھاگنے نہیں دیا۔
data_urti/novels/novel005-55.png,گردن دبوچ کر بھی نکلوالیتا ہوں۔
data_urti/novels/novel005-56.png,۶۱۔ کبھی اسکینڈلز کی زد میں آئے؟
data_urti/novels/novel005-57.png,نہیں۔ شریف انسان ہوں۔
data_urti/novels/novel005-58.png,۶۲۔ بچپن میں کیا سوچا کرتے تھے کہ بڑے ہو کر کیا بنیں
data_urti/novels/novel005-59.png,گے؟
data_urti/novels/novel005-6.png,ڈاکٹر۔
data_urti/novels/novel005-60.png,صبح اٹھ کر ایکسرسائز کرتا ہیں۔ دو کیلے کھاتا ہوں
data_urti/novels/novel005-61.png,۶۳۔ اخبار کا کون سا صفحہ سب سے پہلے پڑھتے ہیں؟
data_urti/novels/novel005-62.png,۲۴
data_urti/novels/novel005-63.png,جس میں صائمہ، ریما اور میرا کی خبریں ہوتی ہیں۔
data_urti/novels/novel005-64.png,۶۴۔ ایک بات جس کا آپ ہمیشہ خیال رکھتے ہیں؟
data_urti/novels/novel005-66.png,کہ میرا موبائل فون اور میرا بٹوا ہمیشہ میرے پاس
data_urti/novels/novel005-67.png,رہے۔
data_urti/novels/novel005-68.png,۶۵۔ کبھی کسی سے کچھ سیکھا بھی؟
data_urti/novels/novel005-69.png,ہاں۔ اپنے ڈیڈ سے بہت کچھ سیکھا ہے۔
data_urti/novels/novel005-7.png,۶۶۔ کون سے الفاظ یا محاورے زیادہ بولتے ہیں؟
data_urti/novels/novel005-70.png,میرا کوئی تکیہ کلام نہیں ہے۔
data_urti/novels/novel005-71.png,اور پھر کام پر چلا جاتا ہوں۔
data_urti/novels/novel005-72.png,۶۷۔ چوبیس گھنٹوں میں کون سا وقت اچھا کگتا ہے؟
data_urti/novels/novel005-73.png,جب کام کر رہا ہوتا ہوں۔
data_urti/novels/novel005-74.png,۶۸۔ زندگی کا وہ لمحہ جس نے آپ کی زندگی بدل دی ؟
data_urti/novels/novel005-75.png,اس فیلڈ میں آنے کے لیے دوست سے سو روپے
data_urti/novels/novel005-76.png,کی شرط لگائی تھی۔ وہ کہتا تھا کہ تم شو بز میں نہیں
data_urti/novels/novel005-77.png,آسکتے۔میں نے چیلنج کو قبول کیا اور شرط جیت گیا۔
data_urti/novels/novel005-78.png,بس اس لمحے نے میری زندگی بدل دی۔
data_urti/novels/novel005-79.png,۶۹۔ اگر کاسمیٹکس پہ پابندی لگ جائے تو؟
data_urti/novels/novel005-8.png,یہ سوال کسی لڑکی سے پوچھیں۔ ہم تو بہت کم میک اپ
data_urti/novels/novel005-80.png,کرتے ہیں۔
data_urti/novels/novel005-82.png,۴۲۔ کیا زندگی میں پلاننگ کے قائل ہیں؟
data_urti/novels/novel005-83.png,۷۰۔ آپ کی جاسوسی پہ کسی کو لگائیں تو آپ کی شخصیت کے
data_urti/novels/novel005-84.png,بارے میں پہلا انکشاف؟
data_urti/novels/novel005-85.png,کہ یہ بہت آوارہ ہے۔
data_urti/novels/novel005-86.png,۷۱۔ شدید بھوک میں کیا کرتے ہیں؟
data_urti/novels/novel005-87.png,کچھ نہیں۔ کہیں نہ کہیں سے کچھ پکڑ لیتا ہوں کھانے
data_urti/novels/novel005-88.png,کہ بندہ کتنا دوستانہ رویہ رکھتا ہے۔
data_urti/novels/novel005-89.png,۷۳۔ سائنس کی بہترین ایجاد؟
data_urti/novels/novel005-9.png,بجلی۔
data_urti/novels/novel005-90.png,اللہ تعالی کے فضل و کرم سے ہم اپنے دونوں بچوں کے ساتھ
data_urti/novels/novel005-91.png,ہیں کم ، کام کروں۔ آج کل چند پروگرامز کی کمپرئنگ
data_urti/novels/novel005-92.png,"کھانے پر آجائیں تو کیا کرتی ہیں؟"""
data_urti/novels/novel005-93.png,"ج : "" وہ دو گھنٹے پہلے فون کر کے بتا دیتے ہیں کہ یار! کڑاہی"
data_urti/novels/novel005-94.png,بنا لو، چند دوست رات کے کھانے پر آ رہے ہیں ۔ انہیں پتہ
data_urti/novels/novel005-96.png,ہے کڑاہی بنانا مشکل نہیں ہے۔ ، منٹوں میں تیار ہو جائے گی
data_urti/novels/novel005-98.png,اور میں بھی اگر وقت ہو تو ٹھیک ٹھاک تواضع کا سامان تیار
data_urti/novels/novel005-99.png,۲۹
data_urti/novels/novel006-1.png,کر لیتی ہوں  مگر ایسا بہت کم ہوتا ہے کہ یاسر دوست گھر پر
data_urti/novels/novel006-10.png,"لاءیں۔ وہ ہوٹل لے جاتے ہیں۔"""
data_urti/novels/novel006-100.png,"س : "" سسرال کا رویہ آپ کے ساتھ اور آپ کا ان کے"
data_urti/novels/novel006-101.png,"ساتھ کیسا ہے ؟"""
data_urti/novels/novel006-102.png,"ج : ""میرے سسرال والے بہت لونگ ہیں۔ مجھ سے"
data_urti/novels/novel006-103.png,اور بچوں سے بہت محبت کرتے ہیں، ان میں خاص بات یہ
data_urti/novels/novel006-104.png,ہے کہ دل کے اچھے ہیں، سچے ہیں، کھرے ہیں۔ ہماری
data_urti/novels/novel006-105.png,دوستی ہے۔ (صاف گوئی سے) چھوٹے موٹے جھگڑے بھی
data_urti/novels/novel006-106.png,ہو جا تے ہیں لیکن خطرناک صورت اختیار نہیں کرتے  جو
data_urti/novels/novel006-107.png,محسوس کرتے ہیں ، برملا اس کا اظہار کر سیتے ہیں۔ ہم بھی
data_urti/novels/novel006-108.png,"دل سے ان کی عزت کرتے ہیں۔"""
data_urti/novels/novel006-109.png,"س : "" سسرال میں کون کون ہے؟"""
data_urti/novels/novel006-11.png,"ج : "" ساس ہیں، دو دیور ہیں، ایک نند ہے ۔ اللہ تعالی"
data_urti/novels/novel006-110.png,سے کر رہی ہوں، اس لیے جاری رکھا اور اس سلسلے میں
data_urti/novels/novel006-111.png,کنوارے ہیں ، وہ ساس کے ساتھ رہتے ہیں۔ ہماری طرح
data_urti/novels/novel006-113.png,"ایک دیور بھی الگ رہتا ہے۔ اس کی بیوی ڈاکٹر ہے۔"""
data_urti/novels/novel006-114.png,"س : ""ساس نے خوشی سے بیٹوں کو الگ کیا یا آپ لوگ"
data_urti/novels/novel006-115.png,"اہنی مرضی سے الگ ہو گئے؟"""
data_urti/novels/novel006-116.png,"ج : "" دراصل ہمارے سسرال کی جائیداد حیدرآباد میں"
data_urti/novels/novel006-117.png,ہے۔ کراچی والا بنگلہ کرائے پر تھا۔ میں کام کرتی ہوں،
data_urti/novels/novel006-118.png,میری دیورانی ڈاکٹر ہے۔ ظاہر ہے وہ بھی جاب کرتی ہے ۔
data_urti/novels/novel006-119.png,جب بنگلہ چھوڑا تو طے ہوا کہ الگ الگ گھر  لے لیں۔ یہ
data_urti/novels/novel006-12.png,فیصلہ میری ساس کا تھا کہ ساتھ ساتھ گھر لےکر رہیں۔
data_urti/novels/novel006-120.png,ویسے بھی اکھٹے رہنے سے نہ چاہتے ہوئے بھی کچن کے
data_urti/novels/novel006-121.png,"کچھ وقت کے لیے گھر سے نکلنا پڑتا ہے۔"""
data_urti/novels/novel006-122.png,مسئلے پر لڑائیاں ہو جایا کرتی ہیں۔ ہم دونوں بہوئیں جاب
data_urti/novels/novel006-123.png,کرتی تھیں، اس لیے الگ ہو گئیں۔ شروع میں اکیلے
data_urti/novels/novel006-124.png,"رہنے سے تھوڑی پریشانی ہوءی ، اب مطمئن ہوں۔"""
data_urti/novels/novel006-125.png,"س : "" والد کی وجہ سے کام ملتا ہوگا ، لوگ رسپانس دیتے"
data_urti/novels/novel006-126.png,"ہوں کے؟"""
data_urti/novels/novel006-128.png,"ج : "" آف کورس کام ملتا ہے۔ رسپانس بھی ملتا ہے"
data_urti/novels/novel006-129.png,ضرورت ہوتی ہے، تب ہی جا کر آپ اپنی پہچان برقرار رکھ
data_urti/novels/novel006-13.png,سکتے ہیں۔ آگے بڑھنے کے لیے محنت ہی آپ کو راستہ
data_urti/novels/novel006-130.png,"دکھاتی ہے اوپر جانے کا۔"""
data_urti/novels/novel006-131.png,"س : ""پہلا ڈرامہ کس عمر میں کیا تھا۔؟""۔"
data_urti/novels/novel006-132.png,"س: "" آپ کسی خاص کردار کی تلاش میں ہیں؟"""
data_urti/novels/novel006-133.png,"ج : "" اکیس بائیس سال ک عمر میں کیا  تھا۔ اس کا نام"
data_urti/novels/novel006-134.png,ڈاچی تھا پھر میرا گھر ایک ورل پول کیا پھر کئی ڈراموں
data_urti/novels/novel006-135.png,"اور سیریلز میں کام کیا۔"""
